type,oc_year,oc_data,oc_county,oc_region
住宅竊盜,111,0208,雲林縣,口湖鄉
住宅竊盜,111,0208,桃園市,龜山區
住宅竊盜,111,0209,新北市,三重區
住宅竊盜,111,0209,苗栗縣,頭份市
住宅竊盜,111,0209,南投縣,南投市
住宅竊盜,111,0209,臺南市,白河區
住宅竊盜,111,0210,新北市,板橋區
住宅竊盜,111,0211,新北市,永和區
住宅竊盜,111,0211,新北市,新莊區
住宅竊盜,111,0211,新北市,樹林區
住宅竊盜,111,0211,南投縣,南投市
住宅竊盜,111,0211,臺北市,松山區
住宅竊盜,111,0212,新北市,三重區
住宅竊盜,111,0213,臺北市,大同區
住宅竊盜,111,0213,臺南市,北區
住宅竊盜,111,0213,雲林縣,麥寮鄉
住宅竊盜,111,0213,臺北市,大安區
住宅竊盜,111,0213,南投縣,南投市
住宅竊盜,111,0214,金門縣,金湖鎮
住宅竊盜,111,0214,臺北市,南港區
住宅竊盜,111,0214,新北市,三峽區
住宅竊盜,111,0215,金門縣,金沙鎮
住宅竊盜,111,0215,宜蘭縣,宜蘭市
住宅竊盜,111,0216,臺中市,東區
住宅竊盜,111,0216,臺北市,文山區
住宅竊盜,111,0216,雲林縣,斗六市
住宅竊盜,111,0217,苗栗縣,竹南鎮
住宅竊盜,111,0217,臺北市,文山區
住宅竊盜,111,0217,南投縣,南投市
住宅竊盜,111,0217,新北市,三重區
住宅竊盜,111,0218,南投縣,埔里鎮
住宅竊盜,111,0218,南投縣,草屯鎮
住宅竊盜,111,0218,新北市,五股區
住宅竊盜,111,0218,基隆市,安樂區
住宅竊盜,111,0220,臺南市,安平區
住宅竊盜,111,0220,新北市,三峽區
住宅竊盜,111,0220,南投縣,埔里鎮
住宅竊盜,111,0221,苗栗縣,苗栗市
住宅竊盜,111,0221,新北市,中和區
住宅竊盜,111,0221,新北市,中和區
住宅竊盜,111,0222,新北市,新店區
住宅竊盜,111,0222,南投縣,草屯鎮
住宅竊盜,111,0222,新北市,中和區
住宅竊盜,111,0222,臺北市,大安區
住宅竊盜,111,0224,南投縣,草屯鎮
住宅竊盜,111,0224,嘉義縣,東石鄉
住宅竊盜,111,0224,雲林縣,口湖鄉
住宅竊盜,111,0225,南投縣,南投市
住宅竊盜,111,0225,雲林縣,北港鎮
住宅竊盜,111,0225,臺南市,北區
住宅竊盜,111,0226,金門縣,金湖鎮
住宅竊盜,111,0227,臺北市,松山區
住宅竊盜,111,0227,臺南市,安平區
住宅竊盜,111,0227,臺南市,中西區
住宅竊盜,111,0227,新北市,三重區
住宅竊盜,111,0227,新北市,中和區
住宅竊盜,111,0227,基隆市,信義區
住宅竊盜,111,0228,雲林縣,水林鄉
住宅竊盜,111,0228,雲林縣,麥寮鄉
住宅竊盜,111,0228,雲林縣,莿桐鄉
住宅竊盜,111,0228,新竹市,東區
住宅竊盜,111,0228,臺中市,豐原區
住宅竊盜,111,0228,南投縣,草屯鎮
住宅竊盜,111,0301,苗栗縣,竹南鎮
住宅竊盜,111,0301,苗栗縣,頭份市
住宅竊盜,111,0302,苗栗縣,頭份市
住宅竊盜,111,0302,新北市,五股區
住宅竊盜,111,0302,臺北市,中正區
住宅竊盜,111,0303,嘉義市,西區
住宅竊盜,111,0304,新北市,三峽區
住宅竊盜,111,0304,彰化縣,秀水鄉
住宅竊盜,111,0304,新北市,汐止區
住宅竊盜,111,0304,臺北市,中山區
住宅竊盜,111,0304,彰化縣,秀水鄉
住宅竊盜,111,0305,南投縣,草屯鎮
住宅竊盜,111,0306,南投縣,南投市
住宅竊盜,111,0307,新竹市,東區
住宅竊盜,111,0307,澎湖縣,西嶼鄉
住宅竊盜,111,0308,澎湖縣,馬公市
住宅竊盜,111,0308,雲林縣,麥寮鄉
住宅竊盜,111,0309,金門縣,金湖鎮
住宅竊盜,111,0309,臺南市,仁德區
住宅竊盜,111,0310,臺南市,北區
住宅竊盜,111,0311,雲林縣,西螺鎮
住宅竊盜,111,0311,新北市,三峽區
住宅竊盜,111,0311,臺北市,中山區
住宅竊盜,111,0311,苗栗縣,苑裡鎮
住宅竊盜,111,0312,金門縣,金寧鄉
住宅竊盜,111,0313,新北市,蘆洲區
住宅竊盜,111,0314,澎湖縣,馬公市
住宅竊盜,111,0314,南投縣,草屯鎮
住宅竊盜,111,0315,苗栗縣,通霄鎮
住宅竊盜,111,0315,澎湖縣,馬公市
住宅竊盜,111,0315,新竹市,東區
住宅竊盜,111,0316,南投縣,草屯鎮
住宅竊盜,111,0316,澎湖縣,馬公市
住宅竊盜,111,0316,彰化縣,彰化市
住宅竊盜,111,0317,新北市,深坑區
住宅竊盜,111,0318,臺北市,萬華區
住宅竊盜,111,0319,臺南市,佳里區
住宅竊盜,111,0320,雲林縣,斗南鎮
住宅竊盜,111,0320,南投縣,草屯鎮
住宅竊盜,111,0320,澎湖縣,西嶼鄉
住宅竊盜,111,0321,澎湖縣,湖西鄉
住宅竊盜,111,0321,臺北市,中正區
住宅竊盜,111,0323,臺北市,松山區
住宅竊盜,111,0324,苗栗縣,後龍鎮
住宅竊盜,111,0325,苗栗縣,通霄鎮
住宅竊盜,111,0326,新竹縣,新豐鄉
住宅竊盜,111,0326,臺北市,大同區
住宅竊盜,111,0326,南投縣,南投市
住宅竊盜,111,0327,新北市,中和區
住宅竊盜,111,0327,澎湖縣,湖西鄉
住宅竊盜,111,0328,臺北市,士林區
住宅竊盜,111,0328,臺北市,萬華區
住宅竊盜,111,0328,苗栗縣,苑裡鎮
住宅竊盜,111,0329,南投縣,南投市
住宅竊盜,111,0330,金門縣,金湖鎮
強制性交,111,0101,臺南市,麻豆區
強制性交,111,0101,臺北市,士林區
強制性交,111,0102,臺中市,豐原區
強制性交,111,0102,臺南市,仁德區
強制性交,111,0103,桃園市,中壢區
強制性交,111,0106,彰化縣,員林市
強制性交,111,0108,臺南市,新營區
強制性交,111,0108,新竹市,香山區
強制性交,111,0115,澎湖縣,馬公市
強制性交,111,0117,屏東縣,新園鄉
強制性交,111,0126,高雄市,鳳山區
強制性交,111,0201,高雄市,小港區
強制性交,111,0204,臺北市,松山區
強制性交,111,0210,金門縣,金寧鄉
強制性交,111,0212,臺南市,南區
強制性交,111,0224,新北市,淡水區
強制性交,111,0228,臺北市,中山區
強制性交,111,0304,臺東縣,卑南鄉
強制性交,111,0305,臺北市,士林區
強制性交,111,0312,臺北市,松山區
強制性交,111,0315,臺北市,中正區
強制性交,111,0316,彰化縣,員林市
強制性交,111,0316,高雄市,前鎮區
強盜,111,0101,高雄市,左營區
強盜,111,0104,新北市,三芝區
強盜,111,0105,新北市,板橋區
強盜,111,0106,桃園市,龍潭區
強盜,111,0111,高雄市,新興區
強盜,111,0116,新北市,新莊區
強盜,111,0120,臺中市,北屯區
強盜,111,0124,新北市,蘆洲區
強盜,111,0126,臺北市,北投區
強盜,111,0127,臺南市,安南區
強盜,111,0131,臺南市,歸仁區
強盜,111,0204,彰化縣,伸港鄉
強盜,111,0206,屏東縣,潮州鎮
強盜,111,0208,臺東縣,臺東市
強盜,111,0213,臺北市,萬華區
強盜,111,0214,新北市,新莊區
強盜,111,0217,彰化縣,花壇鄉
強盜,111,0219,苗栗縣,竹南鎮
強盜,111,0223,臺南市,北區
強盜,111,0303,屏東縣,內埔鄉
強盜,111,0308,臺南市,永康區
強盜,111,0309,雲林縣,二崙鄉
強盜,111,0310,臺北市,南港區
強盜,111,0315,桃園市,桃園區
強盜,111,0323,桃園市,蘆竹區
強盜,111,0324,桃園市,八德區
強盜,111,0325,高雄市,橋頭區
強盜,111,0325,臺中市,龍井區
搶奪,111,0103,桃園市,大溪區
搶奪,111,0107,臺北市,中正區
搶奪,111,0107,新北市,三峽區
搶奪,111,0113,雲林縣,元長鄉
搶奪,111,0119,花蓮縣,花蓮市
搶奪,111,0125,高雄市,鳳山區
搶奪,111,0125,高雄市,岡山區
搶奪,111,0131,彰化縣,彰化市
搶奪,111,0212,彰化縣,大村鄉
搶奪,111,0302,臺南市,新化區
搶奪,111,0304,花蓮縣,吉安鄉
搶奪,111,0304,新北市,板橋區
搶奪,111,0307,新北市,土城區
搶奪,111,0312,新北市,新莊區
搶奪,111,0314,桃園市,桃園區
搶奪,111,0316,南投縣,草屯鎮
搶奪,111,0327,彰化縣,彰化市
搶奪,111,0328,臺北市,南港區
搶奪,111,0329,基隆市,七堵區
搶奪,111,0329,臺南市,南區
搶奪,111,0329,新北市,新莊區
搶奪,111,0331,桃園市,八德區
搶奪,111,0331,臺北市,大同區
機車竊盜,111,0101,桃園市,大溪區
機車竊盜,111,0101,宜蘭縣,羅東鎮
機車竊盜,111,0101,新北市,新莊區
機車竊盜,111,0101,花蓮縣,吉安鄉
機車竊盜,111,0101,臺中市,西屯區
機車竊盜,111,0101,桃園市,大溪區
機車竊盜,111,0102,臺中市,東區
機車竊盜,111,0102,新竹縣,竹北市
機車竊盜,111,0102,桃園市,中壢區
機車竊盜,111,0103,臺北市,士林區
機車竊盜,111,0103,宜蘭縣,五結鄉
機車竊盜,111,0103,臺北市,中山區
機車竊盜,111,0103,基隆市,暖暖區
機車竊盜,111,0103,新北市,鶯歌區
機車竊盜,111,0104,高雄市,小港區
機車竊盜,111,0104,嘉義縣,竹崎鄉
機車竊盜,111,0104,臺中市,中區
機車竊盜,111,0104,新北市,泰山區
機車竊盜,111,0105,臺中市,北區
機車竊盜,111,0105,高雄市,小港區
機車竊盜,111,0105,花蓮縣,吉安鄉
機車竊盜,111,0105,臺中市,北區
機車竊盜,111,0106,花蓮縣,吉安鄉
機車竊盜,111,0106,高雄市,苓雅區
機車竊盜,111,0106,南投縣,南投市
機車竊盜,111,0106,臺中市,南區
機車竊盜,111,0107,臺中市,中區
機車竊盜,111,0108,基隆市,七堵區
機車竊盜,111,0108,雲林縣,四湖鄉
機車竊盜,111,0108,宜蘭縣,三星鄉
機車竊盜,111,0108,新北市,新莊區
機車竊盜,111,0108,桃園市,平鎮區
機車竊盜,111,0108,宜蘭縣,三星鄉
機車竊盜,111,0108,臺中市,中區
機車竊盜,111,0109,花蓮縣,花蓮市
機車竊盜,111,0110,臺中市,中區
機車竊盜,111,0110,新北市,汐止區
機車竊盜,111,0110,新北市,新莊區
機車竊盜,111,0110,宜蘭縣,羅東鎮
機車竊盜,111,0110,宜蘭縣,冬山鄉
機車竊盜,111,0110,臺中市,大雅區
機車竊盜,111,0111,臺南市,歸仁區
機車竊盜,111,0111,雲林縣,四湖鄉
機車竊盜,111,0111,宜蘭縣,羅東鎮
機車竊盜,111,0111,臺南市,南區
機車竊盜,111,0111,臺中市,霧峰區
機車竊盜,111,0111,屏東縣,屏東市
機車竊盜,111,0112,新北市,板橋區
機車竊盜,111,0112,新北市,新莊區
機車竊盜,111,0113,新北市,三重區
機車竊盜,111,0113,高雄市,仁武區
機車竊盜,111,0113,新竹縣,新豐鄉
機車竊盜,111,0113,臺中市,中區
機車竊盜,111,0113,臺中市,太平區
機車竊盜,111,0113,雲林縣,四湖鄉
機車竊盜,111,0114,花蓮縣,壽豐鄉
機車竊盜,111,0114,彰化縣,溪湖鎮
機車竊盜,111,0114,新北市,鶯歌區
機車竊盜,111,0114,新北市,土城區
機車竊盜,111,0115,新北市,板橋區
機車竊盜,111,0115,基隆市,中山區
機車竊盜,111,0115,基隆市,中山區
機車竊盜,111,0116,新北市,永和區
機車竊盜,111,0116,新北市,鶯歌區
機車竊盜,111,0117,宜蘭縣,羅東鎮
機車竊盜,111,0117,臺北市,萬華區
機車竊盜,111,0117,新北市,新莊區
機車竊盜,111,0117,高雄市,林園區
機車竊盜,111,0117,高雄市,仁武區
機車竊盜,111,0117,新北市,三重區
機車竊盜,111,0117,高雄市,左營區
機車竊盜,111,0117,新北市,三重區
機車竊盜,111,0117,新北市,新店區
機車竊盜,111,0118,臺中市,北屯區
機車竊盜,111,0119,宜蘭縣,五結鄉
機車竊盜,111,0119,桃園市,龍潭區
機車竊盜,111,0119,新北市,三重區
機車竊盜,111,0119,新竹市,北區
機車竊盜,111,0119,新北市,三重區
機車竊盜,111,0119,高雄市,大社區
機車竊盜,111,0119,新北市,樹林區
機車竊盜,111,0119,臺中市,太平區
機車竊盜,111,0119,新北市,新店區
機車竊盜,111,0120,臺南市,新營區
機車竊盜,111,0120,臺中市,大里區
機車竊盜,111,0120,屏東縣,東港鎮
機車竊盜,111,0120,新竹縣,竹東鎮
機車竊盜,111,0120,臺南市,中西區
機車竊盜,111,0120,新北市,鶯歌區
機車竊盜,111,0120,新北市,三重區
機車竊盜,111,0121,臺中市,北屯區
機車竊盜,111,0121,臺南市,中西區
機車竊盜,111,0121,臺中市,大里區
機車竊盜,111,0121,宜蘭縣,宜蘭市
機車竊盜,111,0122,雲林縣,斗南鎮
機車竊盜,111,0122,宜蘭縣,員山鄉
機車竊盜,111,0123,桃園市,桃園區
機車竊盜,111,0123,宜蘭縣,羅東鎮
機車竊盜,111,0123,臺中市,東區
機車竊盜,111,0124,臺中市,大甲區
機車竊盜,111,0124,高雄市,鳥松區
機車竊盜,111,0124,基隆市,中山區
機車竊盜,111,0125,雲林縣,西螺鎮
機車竊盜,111,0125,臺中市,西屯區
機車竊盜,111,0125,苗栗縣,苗栗市
機車竊盜,111,0125,新北市,樹林區
機車竊盜,111,0126,臺中市,太平區
機車竊盜,111,0126,臺中市,龍井區
機車竊盜,111,0126,新北市,新莊區
機車竊盜,111,0126,臺東縣,海端鄉
機車竊盜,111,0126,新北市,汐止區
機車竊盜,111,0127,臺中市,西屯區
機車竊盜,111,0127,宜蘭縣,羅東鎮
機車竊盜,111,0127,新北市,土城區
機車竊盜,111,0127,新北市,五股區
機車竊盜,111,0127,臺中市,大雅區
機車竊盜,111,0128,新北市,鶯歌區
機車竊盜,111,0128,宜蘭縣,宜蘭市
機車竊盜,111,0128,臺東縣,臺東市
機車竊盜,111,0128,新北市,瑞芳區
機車竊盜,111,0128,高雄市,小港區
機車竊盜,111,0128,宜蘭縣,宜蘭市
機車竊盜,111,0130,彰化縣,彰化市
機車竊盜,111,0130,花蓮縣,花蓮市
機車竊盜,111,0130,新北市,新店區
機車竊盜,111,0130,臺南市,善化區
機車竊盜,111,0130,宜蘭縣,冬山鄉
機車竊盜,111,0131,新北市,三重區
機車竊盜,111,0131,新北市,中和區
機車竊盜,111,0131,臺中市,大甲區
機車竊盜,111,0131,新北市,三重區
機車竊盜,111,0201,連江縣,南竿鄉
機車竊盜,111,0201,新北市,蘆洲區
機車竊盜,111,0201,新北市,新店區
機車竊盜,111,0202,新北市,五股區
機車竊盜,111,0202,新北市,板橋區
機車竊盜,111,0202,新北市,三重區
機車竊盜,111,0203,花蓮縣,花蓮市
機車竊盜,111,0203,宜蘭縣,羅東鎮
機車竊盜,111,0203,新北市,新莊區
機車竊盜,111,0203,宜蘭縣,三星鄉
機車竊盜,111,0203,臺中市,北區
機車竊盜,111,0203,臺中市,西屯區
機車竊盜,111,0203,苗栗縣,苗栗市
機車竊盜,111,0203,臺中市,豐原區
機車竊盜,111,0204,苗栗縣,竹南鎮
機車竊盜,111,0204,高雄市,苓雅區
機車竊盜,111,0204,花蓮縣,萬榮鄉
機車竊盜,111,0204,臺北市,北投區
機車竊盜,111,0204,彰化縣,彰化市
機車竊盜,111,0204,臺中市,豐原區
機車竊盜,111,0205,彰化縣,埔心鄉
機車竊盜,111,0205,高雄市,前鎮區
機車竊盜,111,0205,高雄市,苓雅區
機車竊盜,111,0205,新北市,新店區
機車竊盜,111,0205,臺南市,東區
機車竊盜,111,0205,臺中市,豐原區
機車竊盜,111,0205,桃園市,蘆竹區
機車竊盜,111,0205,宜蘭縣,羅東鎮
機車竊盜,111,0206,臺南市,善化區
機車竊盜,111,0206,彰化縣,溪湖鎮
機車竊盜,111,0206,臺南市,善化區
機車竊盜,111,0206,雲林縣,四湖鄉
機車竊盜,111,0206,宜蘭縣,冬山鄉
機車竊盜,111,0207,臺中市,北屯區
機車竊盜,111,0207,臺北市,萬華區
機車竊盜,111,0207,臺中市,中區
機車竊盜,111,0208,臺中市,西區
機車竊盜,111,0208,臺中市,東區
機車竊盜,111,0208,臺北市,文山區
機車竊盜,111,0208,臺中市,南區
機車竊盜,111,0208,臺中市,霧峰區
機車竊盜,111,0209,臺南市,善化區
機車竊盜,111,0209,基隆市,仁愛區
機車竊盜,111,0209,臺東縣,臺東市
機車竊盜,111,0210,臺南市,西港區
機車竊盜,111,0210,宜蘭縣,員山鄉
機車竊盜,111,0210,新竹市,北區
機車竊盜,111,0210,宜蘭縣,宜蘭市
機車竊盜,111,0211,南投縣,草屯鎮
機車竊盜,111,0211,臺北市,內湖區
機車竊盜,111,0211,臺東縣,關山鎮
機車竊盜,111,0211,新北市,五股區
機車竊盜,111,0213,新北市,三重區
機車竊盜,111,0213,彰化縣,二林鎮
機車竊盜,111,0213,新北市,板橋區
機車竊盜,111,0214,新北市,五股區
機車竊盜,111,0214,屏東縣,潮州鎮
機車竊盜,111,0215,臺北市,文山區
機車竊盜,111,0215,新北市,新店區
機車竊盜,111,0215,高雄市,橋頭區
機車竊盜,111,0215,新北市,新莊區
機車竊盜,111,0216,臺北市,文山區
機車竊盜,111,0216,新北市,新店區
機車竊盜,111,0216,桃園市,中壢區
機車竊盜,111,0216,臺中市,西區
機車竊盜,111,0216,基隆市,中正區
機車竊盜,111,0217,宜蘭縣,羅東鎮
機車竊盜,111,0217,臺北市,文山區
機車竊盜,111,0218,新北市,新莊區
機車竊盜,111,0218,高雄市,鳥松區
機車竊盜,111,0218,基隆市,仁愛區
機車竊盜,111,0218,高雄市,大社區
機車竊盜,111,0218,臺南市,東區
機車竊盜,111,0219,臺中市,西區
機車竊盜,111,0219,南投縣,南投市
機車竊盜,111,0219,屏東縣,屏東市
機車竊盜,111,0219,新北市,三峽區
機車竊盜,111,0219,臺南市,麻豆區
機車竊盜,111,0220,桃園市,龜山區
機車竊盜,111,0220,桃園市,中壢區
機車竊盜,111,0220,新竹市,香山區
機車竊盜,111,0220,臺南市,北區
機車竊盜,111,0220,臺南市,中西區
機車竊盜,111,0220,彰化縣,社頭鄉
機車竊盜,111,0220,臺南市,中西區
機車竊盜,111,0221,臺北市,士林區
機車竊盜,111,0222,臺南市,北區
機車竊盜,111,0222,雲林縣,西螺鎮
機車竊盜,111,0222,桃園市,八德區
機車竊盜,111,0222,桃園市,中壢區
機車竊盜,111,0223,桃園市,八德區
機車竊盜,111,0223,臺中市,西區
機車竊盜,111,0224,新北市,新莊區
機車竊盜,111,0224,新北市,蘆洲區
機車竊盜,111,0224,臺南市,中西區
機車竊盜,111,0225,新北市,板橋區
機車竊盜,111,0225,南投縣,南投市
機車竊盜,111,0225,桃園市,桃園區
機車竊盜,111,0225,臺北市,萬華區
機車竊盜,111,0225,新北市,蘆洲區
機車竊盜,111,0226,臺南市,新營區
機車竊盜,111,0226,臺中市,新社區
機車竊盜,111,0226,桃園市,平鎮區
機車竊盜,111,0226,新北市,瑞芳區
機車竊盜,111,0226,臺中市,新社區
機車竊盜,111,0227,臺中市,北區
機車竊盜,111,0227,新北市,新莊區
機車竊盜,111,0227,屏東縣,屏東市
機車竊盜,111,0228,臺北市,中正區
機車竊盜,111,0228,臺中市,新社區
機車竊盜,111,0228,新北市,泰山區
機車竊盜,111,0228,臺南市,南區
機車竊盜,111,0301,桃園市,中壢區
機車竊盜,111,0301,新北市,汐止區
機車竊盜,111,0302,臺中市,西區
機車竊盜,111,0303,臺南市,新營區
機車竊盜,111,0303,新北市,新店區
機車竊盜,111,0304,高雄市,路竹區
機車竊盜,111,0304,臺中市,西屯區
機車竊盜,111,0304,臺中市,西屯區
機車竊盜,111,0305,臺南市,善化區
機車竊盜,111,0305,臺南市,東區
機車竊盜,111,0306,臺中市,豐原區
機車竊盜,111,0306,高雄市,林園區
機車竊盜,111,0306,新北市,泰山區
機車竊盜,111,0306,臺南市,永康區
機車竊盜,111,0306,屏東縣,枋寮鄉
機車竊盜,111,0306,桃園市,桃園區
機車竊盜,111,0306,高雄市,林園區
機車竊盜,111,0306,高雄市,美濃區
機車竊盜,111,0307,雲林縣,斗六市
機車竊盜,111,0307,彰化縣,彰化市
機車竊盜,111,0308,新竹縣,新埔鎮
機車竊盜,111,0308,臺北市,中山區
機車竊盜,111,0308,高雄市,林園區
機車竊盜,111,0308,彰化縣,大城鄉
機車竊盜,111,0308,屏東縣,屏東市
機車竊盜,111,0309,金門縣,金湖鎮
機車竊盜,111,0309,臺中市,太平區
機車竊盜,111,0310,嘉義縣,六腳鄉
機車竊盜,111,0310,臺中市,北區
機車竊盜,111,0310,金門縣,金湖鎮
機車竊盜,111,0310,屏東縣,春日鄉
機車竊盜,111,0311,桃園市,中壢區
機車竊盜,111,0312,臺中市,西區
機車竊盜,111,0312,新竹縣,關西鎮
機車竊盜,111,0313,基隆市,仁愛區
機車竊盜,111,0313,臺中市,西屯區
機車竊盜,111,0313,臺北市,中山區
機車竊盜,111,0313,宜蘭縣,員山鄉
機車竊盜,111,0314,桃園市,桃園區
機車竊盜,111,0314,臺中市,大雅區
機車竊盜,111,0314,屏東縣,新園鄉
機車竊盜,111,0314,臺南市,東區
機車竊盜,111,0314,臺中市,石岡區
機車竊盜,111,0314,苗栗縣,苑裡鎮
機車竊盜,111,0314,臺東縣,成功鎮
機車竊盜,111,0314,臺南市,永康區
機車竊盜,111,0316,桃園市,龍潭區
機車竊盜,111,0316,新北市,三重區
機車竊盜,111,0316,新北市,林口區
機車竊盜,111,0316,屏東縣,竹田鄉
機車竊盜,111,0316,臺北市,南港區
機車竊盜,111,0316,新北市,三重區
機車竊盜,111,0316,花蓮縣,光復鄉
機車竊盜,111,0317,新北市,淡水區
機車竊盜,111,0317,花蓮縣,吉安鄉
機車竊盜,111,0318,雲林縣,斗六市
機車竊盜,111,0318,花蓮縣,吉安鄉
機車竊盜,111,0318,臺中市,潭子區
機車竊盜,111,0318,新北市,蘆洲區
機車竊盜,111,0318,宜蘭縣,宜蘭市
機車竊盜,111,0319,彰化縣,彰化市
機車竊盜,111,0319,臺中市,太平區
機車竊盜,111,0320,臺北市,北投區
機車竊盜,111,0320,新竹縣,竹北市
機車竊盜,111,0321,花蓮縣,壽豐鄉
機車竊盜,111,0321,新竹縣,新豐鄉
